No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count,source,datetime,emotion_score,emotion_label,numeric_score
90,✡ Żydowski Instytut Historyczno Kulturalny,"#Tel_Awiw, 16 Soutine Street, Tel Aviv, 6468408

frekwencja 81,39% / liczba głosów ważnych oddanych łącznie na wszystkich kandydatów (z kart ważnych) - 320

TRZASKOWSKI Rafał Kazimierz  191
NAWROCKI Karol Tadeusz  57
BIEJAT Magdalena Agnieszka  24
ZANDBERG Adrian Tadeusz  16",Sun May 18 23:25:15 +0000 2025,5,5,288.0,obietnica,2025-05-18 23:25:15+00:00,0.5821746587753296,NEGATIVE,-0.5821746587753296
60,Tomasz Janusz,"🇨🇿 Polonia w Czechach - wyniki wyborów

TRZASKOWSKI 39,27%
ZANDBERG 17,48%
BIEJAT 12,59%
NAWROCKI 9,02%
MENTZEN 8,60%
HOŁOWNIA 5,45%
BRAUN 3,15%
SENYSZYN 2,27%
STANOWSKI 1,12%

Reszta poniżej 1%
Łączna liczba głosów: 2 860 https://t.co/Vib6wCjRyR",Sun May 18 23:26:23 +0000 2025,63,5971,218293.0,obietnica,2025-05-18 23:26:23+00:00,0.5103798508644104,NEGATIVE,-0.5103798508644104
147,Przemysław PŃ,"W moim okręgu w Poznaniu Trzaskowski przed Zandbergiem:)
Poznań po prostu.
#WyboryPrezydenckie2025",Sun May 18 23:27:48 +0000 2025,0,0,121.0,obietnica,2025-05-18 23:27:48+00:00,0.5790057182312012,POSITIVE,0.5790057182312012
238,Rafał Otoka Frąckiewicz,@RaportSwiatowy Dobry czas,Sun May 18 23:28:23 +0000 2025,0,4,371.0,obietnica,2025-05-18 23:28:23+00:00,0.520073652267456,POSITIVE,0.520073652267456
175,Joanna Lichocka,"Gmina Kiełczygow powiat pajęczański : Karol 48,45 proc, Trzaskowski 12,22 proc. Taka gmina!:) #okręgsieradzki #sercePolski",Sun May 18 23:28:56 +0000 2025,1,5,339.0,obietnica,2025-05-18 23:28:56+00:00,0.5439012050628662,POSITIVE,0.5439012050628662
218,Jordan Koman,@JustYuriPolish @LukaszBok Dokładnie! Tak jak ostatnio były wybory prezydenta i Duda szedł spać jako prezydent i Trzaskowski był z ran… a nie czekaj,Sun May 18 23:29:04 +0000 2025,1,42,1117.0,obietnica,2025-05-18 23:29:04+00:00,0.5158988237380981,POSITIVE,0.5158988237380981
222,Michał Szułdrzyński🇵🇱,"R. Trzaskowski wygrał wśród wyborców: z wyższym wykształceniem, miast pow. 50 tys., 40-59 lat i kobiet. 
K. Nawrocki wygrał wśeód: mieszkańców wsi, z wykształceniem podstawowym i średnim, powyżej 60 roku życia oraz mężczyzn
W grupie 18-39 wygrał S.Mentzen
#demografia",Sun May 18 23:29:12 +0000 2025,34,66,9451.0,obietnica,2025-05-18 23:29:12+00:00,0.5739482045173645,POSITIVE,0.5739482045173645
255,Polskie Radio 24,"Late poll: @trzaskowski_ - 31,1%, @NawrockiKn - 29,1%, @GrzegorzBraun_ - 6,3%, @ZandbergRAZEM - 5,2%, @szymon_holownia - 4,9% i @MagdaBiejat - 4,1%. Specjalne wydanie podcastu #StrefaWpływów
@Renata_Grochal @rochkowalski @JacekCzarnecki1 https://t.co/Kd5QT43uAu #Wybory2025",Sun May 18 23:30:00 +0000 2025,1,3,3379.0,obietnica,2025-05-18 23:30:00+00:00,0.5880849361419678,POSITIVE,0.5880849361419678
233,Myślozbir,"Wiecie, co zrobi teraz Trzaskowski?

Zrobi to, co próbował zrobić w przedostatnich wyborach, które przegrał z p. Dudą. Bo zanim w II turze z Dudą przegrał, to nagle zrobił się miły dla... narodowców i wyborców Konfy!

Nie dajcie się na to nabrać!

A wtedy wyglądało to tak: https://t.co/dTqmyjgIsA",Sun May 18 23:30:16 +0000 2025,11,535,7735.0,obietnica,2025-05-18 23:30:16+00:00,0.5085716843605042,POSITIVE,0.5085716843605042
250,Rafał 🇵🇱💪 #Sondaże #Football,@Hellreiser173 @krzyzan @OGB_Pro @trzaskowski_ @NawrockiKn @SlawomirMentzen @GrzegorzBraun_ @szymon_holownia @ZandbergRAZEM @MagdaBiejat @Joanna_Senyszyn @K_Stanowski @jakubiak_marek Ale na X jest tych fanatyków dużo trzeba powiedzieć.,Sun May 18 23:30:25 +0000 2025,1,0,58.0,obietnica,2025-05-18 23:30:25+00:00,0.6160438060760498,NEGATIVE,-0.6160438060760498
120,Marty Win,"@otoWojciech Rafał Trzaskowski przekonująco przedstawił się w rozmowie z Marią Bartiromo na antenie Fox News. Jego płynny, elokwentny angielski odpowiada standardom kandydata na najwyższy urząd. Karol Nawrocki również włada angielskim klarownie i swobodnie, choć Trzaskowski jest nieznacznie",Sun May 18 23:30:44 +0000 2025,0,0,37.0,obietnica,2025-05-18 23:30:44+00:00,0.5061601400375366,NEGATIVE,-0.5061601400375366
225,Piotr,"@amazgula @trzaskowski_ Niestety to jest przegrana sztabu Trzaskowskiego. Tak pompowano wyniki że wygra w pierwszej turze, a tu wygląda że będzie sromotna porażka w drugiej. Komorowski się powtarza. PO nie ma sztabu, nie zna się na wyborach, liczy na sympatię wyborców zamiast twardo rozliczać złodziei",Sun May 18 23:30:52 +0000 2025,4,37,680.0,obietnica,2025-05-18 23:30:52+00:00,0.644615650177002,POSITIVE,0.644615650177002
61,Tomasz Janusz,"🇸🇰 Polonia na Słowacji - wyniki wyborów

TRZASKOWSKI 45,72%
NAWROCKI 11,82%
ZANDBERG 10,10%
MENTZEN 9,93%
BIEJAT 8,56%
HOŁOWNIA 6,16%
SENYSZYN 2,40%
BRAUN 2,05%
STANOWSKI 1,71%
JAKUBIAK 1,03%

Reszta poniżej 1%
Łączna liczba głosów: 584 https://t.co/JSKFIpyBH0",Sun May 18 23:31:02 +0000 2025,8,276,3646.0,obietnica,2025-05-18 23:31:02+00:00,0.5147086977958679,NEGATIVE,-0.5147086977958679
268,Grok,"@Wojtek58246076 @HubnerrMax @Ksawery_Nowak1 Strona podana w poście wydaje się wiarygodna, ponieważ dane o wynikach wyborów (np. Trzaskowski 30,99%, Nawrocki 30,07%) pokrywają się z sondażami exit polls od Reuters i AP News. Prawdopodobnie jest to oficjalna strona PKW lub duży portal informacyjny, choć nie udało się",Sun May 18 23:31:05 +0000 2025,0,0,58.0,obietnica,2025-05-18 23:31:05+00:00,0.6191494464874268,POSITIVE,0.6191494464874268
88,Małgorzata Czerwiakowska,"Moja komisja - frekwencja 70% 
Trzaskowski 566 
Nawrocki  297
Mentzena 136 
Hołownia 72
Braun 53
Zandberg 51
Biejat 41 
Stanowski 16
Senyszyn 10
Bartosiewicz 8
Jakubiak 6 #Trzaskowski2025 
#WygraCałaPolska",Sun May 18 23:31:08 +0000 2025,0,0,58.0,obietnica,2025-05-18 23:31:08+00:00,0.5265669226646423,POSITIVE,0.5265669226646423
213,Maciej D. Ociepka 🇵🇱 🇪🇺 🇺🇸,"Sondażowe wyniki #latepool 1 tury #wyboryprezydenckie 

#Trzaskowski  31,1%
#Nawrocki  29,1%
#Mentzen 14,8%
#Braun  6,3%
#Zandberg  5,2%
#Hołownia  4,9%
#Biejat  4,1%
#Senyszyn  1,4%
#Stanowski  1,3%
#Jakubiak  0,8%
#Bartoszewicz  0,5%
#Maciak  0,4%
#Woch  0,1%

Frekwencja 66,8%",Sun May 18 23:31:09 +0000 2025,0,0,492.0,obietnica,2025-05-18 23:31:09+00:00,0.5153401494026184,POSITIVE,0.5153401494026184
91,Adrian Jasiński Ryży 🇪🇺🏳️‍🌈🏳️‍⚧️🇺🇦🇵🇱,"Nasz kandydat Rafał @trzaskowski_ zyskuje 0,3% w sondażu late poll IPSOS względem sondażu exit poll. Było 30,8% dla Trzaskowskiego w exit poll a teraz w late poll z 23.30 31,1% dla RT. Więc jest troszkę lepiej niż po 21.00! 💙✌️❤️
#Trzaskowski2025 
#WygraCałaPolska
#Siódemka https://t.co/9T8YVjffeO",Sun May 18 23:31:22 +0000 2025,0,5,262.0,obietnica,2025-05-18 23:31:22+00:00,0.5956305265426636,POSITIVE,0.5956305265426636
155,Jolanta Moszczynska,"@marek_e_n @KarpinskiKasjan @szymon_holownia @MagdaBiejat @donaldtusk @trzaskowski_ @NawrockiKn #GumkowanieHolowni nie wyszło na dobre tzw. wolnym mediom widać, które teraz mówią o wsparciu  @szymon_holownia i oddaniu głosów na RT, a gdzie było TVN24 i tvpinfo od 6 miesięcy robiąc kampanię wyborczą wybrańcowi partii matki PO.",Sun May 18 23:31:44 +0000 2025,1,10,53.0,obietnica,2025-05-18 23:31:44+00:00,0.5250584483146667,NEGATIVE,-0.5250584483146667
111,Latarnik24.pl,"„Gra o wszystko właśnie startuje!” – premier @donaldtusk wzywa do pełnej mobilizacji przed II turą wyborów. 

Exit poll daje 30,8 % @trzaskowski_ i 29,1 % Nawrockiemu. Kolejne 2 tyg. zadecydują o przyszłości kraju. #Wybory2025
https://t.co/JPSCRm6R4E",Sun May 18 23:32:09 +0000 2025,0,2,164.0,obietnica,2025-05-18 23:32:09+00:00,0.5396548509597778,POSITIVE,0.5396548509597778
53,Ewaewe,"Rafał Trzaskowski z synem Sorosa - Alexem Sorosem...

#ByleNieTrzaskowski https://t.co/SqNJlkTlhL",Sun May 18 23:32:43 +0000 2025,0,1,18.0,obietnica,2025-05-18 23:32:43+00:00,0.5247989892959595,POSITIVE,0.5247989892959595
234,Szymon Janus,"Po przeliczeniu 23,49%. Następny update pewnie dopiero przed 3 i spanko ;)

Nawrocki - 30.99% (+1,14)
Trzaskowski - 29.53% (-1,48)
Mentzen - 15.44% (+0,68)
Braun - 6.70% (+0,11)
Zandberg - 4.79% (-0,28)
Hołownia - 4.73% (+0,03)
Biejat - 4.08% (-0,16)
Stanowski - 1.16% 
Senyszyn -",Sun May 18 23:33:07 +0000 2025,12,85,11814.0,obietnica,2025-05-18 23:33:07+00:00,0.5521371960639954,POSITIVE,0.5521371960639954
260,Rzeczpospolita,"W jednym obwodzie do głosowania w wyborach prezydenckich w Rosji - zlokalizowanym w ambasadzie RP w Moskwie – najwięcej głosów (43) uzyskał @trzaskowski_, wyprzedzając @SlawomirMentzen (24) 

Kliknij w zdjęcie, by śledzić relację 🔽 https://t.co/UalHmj3JFx",Sun May 18 23:33:25 +0000 2025,0,1,1929.0,obietnica,2025-05-18 23:33:25+00:00,0.5002915263175964,POSITIVE,0.5002915263175964
97,waldzik83,"Pkw dane z 5740 komisji Nawrocki 30.66%,Trzaskowski 29.89%,Mentzen 15.2,Braun 6.68 Zandberg 4.94 Hołownia 4.72 Biejat 4.15",Sun May 18 23:33:40 +0000 2025,0,0,56.0,obietnica,2025-05-18 23:33:40+00:00,0.5294435620307922,POSITIVE,0.5294435620307922
189,🇵🇱POLityk,"Wyniki na Miasteczku Studenckim AGH:
Zandberg 36,7%
Mentzen 25,1%
Trzaskowski 10,2%
Nawrocki 7,8%
Hołownia 5,1%
Biejat 5,0%
Stanowski 3,2%
Senyszyn 2,8%
Braun 2,0%
Jakubiak 1,5%",Sun May 18 23:34:05 +0000 2025,0,5,477.0,obietnica,2025-05-18 23:34:05+00:00,0.5476059317588806,POSITIVE,0.5476059317588806
73,Rafał Grupiński,"Wydawało się, że partykularyzm partyjny skończy się wraz z I turą wyborów i wygra troska o Polskę. Cóż, mimo to, ani kroku wstecz.",Sun May 18 23:34:18 +0000 2025,1,58,1005.0,obietnica,2025-05-18 23:34:18+00:00,0.5512582063674927,POSITIVE,0.5512582063674927
263,Szymon Janus,"@CebrzynaBartosz @JakubKrupa Jakie ""kontakty"" ma Trzaskowski oprócz Sorosa i brukselskich urzędników?",Sun May 18 23:34:41 +0000 2025,0,0,70.0,obietnica,2025-05-18 23:34:41+00:00,0.5398501753807068,NEGATIVE,-0.5398501753807068
169,domme called narrative,trzaskowski a zrob mi loda,Sun May 18 23:34:56 +0000 2025,1,0,54.0,obietnica,2025-05-18 23:34:56+00:00,0.683042585849762,NEGATIVE,-0.683042585849762
266,Grok,"@xmrernest @josearcadio88 Nie jestem pewien, o jaką stronę chodzi, ale dane wyborcze, o które pytasz, mogą pochodzić z exit poll, prawdopodobnie od Ipsos, bo wyniki są podobne do tych podawanych przez media jak The Guardian czy Reuters. Trzaskowski ma około 30,8%, Nawrocki 29,1%. Bez linka do źródła nie",Sun May 18 23:35:26 +0000 2025,0,0,81.0,obietnica,2025-05-18 23:35:26+00:00,0.5763125419616699,POSITIVE,0.5763125419616699
187,Karo 🐈‍⬛- prosto o wszystkim,"@SlawomirNitras nie wiem dlaczego do tej pory nie mamy rzecznika rządu, Uważam że najlepszym rzecznikiem byłby pan @Kwiatkowski2011 
Mając go w kręgu i nie wykorzystać, to aprobata dla przeciwnika na pustą bramkę
@donaldtusk @WiolaPaprocka @trzaskowski_ @CTomczyk @KubaRutnicki @SlawomirNitras",Sun May 18 23:36:08 +0000 2025,7,18,345.0,obietnica,2025-05-18 23:36:08+00:00,0.5611359477043152,NEGATIVE,-0.5611359477043152
164,Rafał🇵🇱🇪🇺,@agnes51235072 😆 Zdarza się 😘,Sun May 18 23:36:23 +0000 2025,1,1,8.0,obietnica,2025-05-18 23:36:23+00:00,0.522834300994873,POSITIVE,0.522834300994873
110,Profil_Nieuczesany,"Ten naród uważa ,że tacy ludzie jak ty i Trzaskowski powinien wyp......ć tam gdzie wasze miejsce czyli w Moskwie albo w tej zgniłej Unii ‼️",Sun May 18 23:36:29 +0000 2025,0,0,16.0,obietnica,2025-05-18 23:36:29+00:00,0.5067899823188782,NEGATIVE,-0.5067899823188782
163,Max Hübner,"Szymon Hołownia w kampanii:

Rafał, jesteś oszustem, nie wywiązywałeś się z obietnic, musimy stanąć naprzeciw tej polityce, którą prowadzisz, zjednoczyć ludzi i stworzyć nową jakość w polityce.

Szymon Hołownia po fatalnym wyniku:

Rafał, przekazuję Ci moich wyborców.

Przegryw.",Sun May 18 23:36:44 +0000 2025,40,3428,34295.0,obietnica,2025-05-18 23:36:44+00:00,0.5449234247207642,POSITIVE,0.5449234247207642
68,Ant,Gratulacje dla @trzaskowski_,Sun May 18 23:37:55 +0000 2025,0,3,20.0,obietnica,2025-05-18 23:37:55+00:00,0.5437073111534119,POSITIVE,0.5437073111534119
149,Joanna Lichocka,"Gmina Góra św Małgorzaty (piękna!), powiat łęczycki: Karol 47,82 proc, Trzaskowski 9,54 proc. Taka gmina!:) #sercePolski #okręgsieradzki",Sun May 18 23:38:20 +0000 2025,0,4,315.0,obietnica,2025-05-18 23:38:20+00:00,0.5609409809112549,POSITIVE,0.5609409809112549
52,Rafał M #97,Temu panu dziękujemy....,Sun May 18 23:38:42 +0000 2025,0,0,16.0,obietnica,2025-05-18 23:38:42+00:00,0.6165674924850464,NEGATIVE,-0.6165674924850464
76,Aleksander Koper,"zapinamy pasy

GMINA CHRZANÓW, WOJEWÓDZTWO LUBELSKIE

Nawrocki 64,95%
Mentzen 16,55%
Braun 10,53%
Trzaskowski 2,82%

w liczbach bezwzględnych: na Nawrockiego głosów 1036, na Trzaskowskiego 45",Sun May 18 23:38:44 +0000 2025,0,1,70.0,obietnica,2025-05-18 23:38:44+00:00,0.5738090872764587,NEGATIVE,-0.5738090872764587
59,danuta b.,"@TomaszSiemoniak @trzaskowski_ @KosiniakKamysz Nawet nie chce się komentować. Po co te komunikaty - to wszyscy słyszeliśmy. Może najwyższy czas wyczyścić służby, którymi Pan zarządza, bo wszystko wskazuje na to, że jeszcze stara ekipa Wam dyktuje warunki. Sprawczości musicie się jednak uczyć od poprzedników.
My wiemy co robić",Sun May 18 23:38:47 +0000 2025,0,11,145.0,obietnica,2025-05-18 23:38:47+00:00,0.6168569326400757,POSITIVE,0.6168569326400757
39,Kimi'26F1WDC ¹²,Szczerze nie widzę jak Rafał Trzaskowski mógłby wygrać te wybory…,Sun May 18 23:38:53 +0000 2025,1,1,76.0,obietnica,2025-05-18 23:38:53+00:00,0.6254017353057861,NEGATIVE,-0.6254017353057861
66,Tim tricity,"25% komisji. Nawrocki 30,8; Trzaskowski 29,4; Mentzen 15,3",Sun May 18 23:39:08 +0000 2025,0,0,10.0,obietnica,2025-05-18 23:39:08+00:00,0.675885796546936,POSITIVE,0.675885796546936
55,Michał Wójcik 🇵🇱 #PolEXIT,"🇵🇱 Wyniki wyborów 2025
Late pool OGB

🟧 Trzaskowski 31,85%
🟦 Nawrocki 28,3%
⬛ Mentzen 15,3%
🟫 Braun 6,9%
🟨 Hołownia 4,9%
🟪 Zandberg 4,9%
🟩 Biejat 4,3%
🟥 Senyszyn 1,2%
◻️ Stanowski 1%
◻️ Jakubiak 0,7%
◻️ Bartoszewicz 0,5%
◻️ Maciak 0,2%
◻️ Woch 0,1%

🗳️ Frekwencja: 66,8% https://t.co/NF44oso3Mw",Sun May 18 23:39:37 +0000 2025,0,4,475.0,obietnica,2025-05-18 23:39:37+00:00,0.5437953472137451,POSITIVE,0.5437953472137451
139,🇵🇱POLityk,"Wyniki w akademikach UJ:
Zandberg 51,8%
Mentzen 10,7%
Biejat 9,6%
Trzaskowski 7,9%
Hołownia 5,4%
Nawrocki 5,4%
Stanowski 2,9%
Braun 2,5%
Senyszyn 2,1%",Sun May 18 23:39:48 +0000 2025,2,12,740.0,obietnica,2025-05-18 23:39:48+00:00,0.5617337226867676,POSITIVE,0.5617337226867676
219,Dominik Drzazga,"8623/32143 komisji (26,82%)

Nawrocki - 31.03%
Trzaskowski- 29,38%
Mentzen - 15,46%
Braun -6,73%
Zandberg - 4,82%
Hołownia -4,75%
Biejat - 4,08%",Sun May 18 23:39:53 +0000 2025,12,98,17311.0,obietnica,2025-05-18 23:39:53+00:00,0.5567948818206787,POSITIVE,0.5567948818206787
232,karo,@fvacku skoro skrajna prawica tak rośnie to szanse są że za 2 lata będą u władzy i wtedy dużo lepiej żeby prezydentem był bardziej lewicowy trzaskowski niż nawrocki który w wielu sprawach z konfą się zgadzał więc możliwe że będzie im pp wszystko podpisywać xd szczegolnie jeśli będą z pis,Sun May 18 23:39:57 +0000 2025,1,42,1471.0,obietnica,2025-05-18 23:39:57+00:00,0.5393334031105042,POSITIVE,0.5393334031105042
108,Jakub Żynis,Trzaskowski zaczyna przymilać  się do skrajnej prawicy -&gt; skrajna prawica rośnie w siłę. Co robią liberalni komentatorzy? Napierdalają w jedynego prospołecznego kandydata i dwa tygodnie przed wyborami uznają go za winnego ich przyszłej porażki XD,Sun May 18 23:40:30 +0000 2025,2,669,7395.0,obietnica,2025-05-18 23:40:30+00:00,0.5046799778938293,POSITIVE,0.5046799778938293
6,Tomasz Janusz,"🇯🇵 Polonia w Japonii - wyniki wyborów

TRZASKOWSKI 35,95%
ZANDBERG 22,54%
BIEJAT 11,20%
MENTZEN 10,31%
NAWROCKI 6,87%
HOŁOWNIA 5,57%
BRAUN 2,96%
SENYSZYN 2,96%

Reszta poniżej 1%
Liczba głosów: 1 455 https://t.co/bwMnNci2RV",Sun May 18 23:40:34 +0000 2025,89,13035,269465.0,obietnica,2025-05-18 23:40:34+00:00,0.5407329797744751,NEGATIVE,-0.5407329797744751
49,Dariusz Błażejewski,"WYNIKI PKW Z 25,4% KOMISJI:

Nawrocki - 30,95% (+0.74)
Trzaskowski - 29,53% (-0.84)
Mentzen - 15,42% (+0.41)
Braun - 6,69% (+0.05)
Zandberg - 4,83% (-0.23)
Hołownia - 4,74% (+0.02)
Biejat - 4,10% (-0.10)
inni 3,74% (-0.04)

*w porównaniu do 15,3% https://t.co/j1rDhN5hUw",Sun May 18 23:40:58 +0000 2025,2,5,2316.0,obietnica,2025-05-18 23:40:58+00:00,0.5494860410690308,POSITIVE,0.5494860410690308
249,Jakub Kałduński 🇵🇱🇺🇦🇵🇸🇪🇺🏳️‍🌈,"w komisji, której byłem przewodniczącym:
1. Rafał Trzaskowski
2. Adrian Zandberg
3. Karol Nawrocki
4. Sławomir Mentzen
5. Magdalena Biejat",Sun May 18 23:40:59 +0000 2025,4,26,743.0,obietnica,2025-05-18 23:40:59+00:00,0.5284439921379089,POSITIVE,0.5284439921379089
79,WUJA 🇵🇱✝️,"Trzaskowski leci w dol, Nawrocki wychodzi na prowadzenie. Mentzen i Braun do gory. Cos pieknego. 🇵🇱🇵🇱🇵🇱",Sun May 18 23:41:41 +0000 2025,0,1,55.0,obietnica,2025-05-18 23:41:41+00:00,0.5640414953231812,POSITIVE,0.5640414953231812
190,Portal NadWislą24.pl,Wybory prezydenckie 2025. W Tarnobrzegu wygrał R. Trzaskowski - https://t.co/s4Z6c3uwQO,Sun May 18 23:42:00 +0000 2025,0,0,128.0,obietnica,2025-05-18 23:42:00+00:00,0.6087493896484375,POSITIVE,0.6087493896484375
210,Rafał Pyda,@TONYCH1N Ona w ogóle niewiele potrafi,Sun May 18 23:42:01 +0000 2025,0,0,112.0,obietnica,2025-05-18 23:42:01+00:00,0.5493367910385132,NEGATIVE,-0.5493367910385132
30,Wojciech Machoń,Ktoś mi powie dlaczego dziennikarze TVP właśnie się zastanawiają co ma zrobić Rafał Trzaskowski by wygrać? To jest ta czysta woda?,Sun May 18 23:42:31 +0000 2025,0,2,94.0,obietnica,2025-05-18 23:42:31+00:00,0.5139164328575134,NEGATIVE,-0.5139164328575134
38,Jaimie Winsdor,"Rafał bardziej stara się nie wygrać niż wygrać, to naprawdę nie jest trudne, 
Móglby np zacząć od libkowania o aborcji i funduszu kościelnym 5 min po ogłoszeniu exit pollu
#wybory2025",Sun May 18 23:43:00 +0000 2025,0,0,71.0,obietnica,2025-05-18 23:43:00+00:00,0.5613856315612793,POSITIVE,0.5613856315612793
69,ERNI 🇵🇱,"8623/32143 komisji (26,82%)  !!!
Nawrocki - 31.03% 
Trzaskowski- 29,38% 
Mentzen - 15,46% 
Braun -6,73% 
Zandberg - 4,82% 
Hołownia -4,75% 
Biejat - 4,08%",Sun May 18 23:43:30 +0000 2025,0,1,23.0,obietnica,2025-05-18 23:43:30+00:00,0.5517640113830566,POSITIVE,0.5517640113830566
104,Joanna Lichocka,"Gmina Wróblew, powiat sieradzki : Karol 45,39 proc, Trzaskowski 14,89 proc. Taka gmina!:) #sercePolski #powiatsieradzki",Sun May 18 23:43:48 +0000 2025,5,30,875.0,obietnica,2025-05-18 23:43:48+00:00,0.5658919811248779,POSITIVE,0.5658919811248779
248,Izabella❄️,"@kurpinski_piotr Mnie nie chodzi o to, że rozczarowany elektorat Trzaskowskiego nie poszedł do urn. IMO nie poszedł do urn w ogóle demokratyczny elektorat, bo się nie zmobilizowali, bo mieli ważniejsze sprawy. Być moźe myśleli, że Rafał i tak przejdzie do 2 tury i pójdą w 2 turze.",Sun May 18 23:44:20 +0000 2025,1,1,20.0,obietnica,2025-05-18 23:44:20+00:00,0.559161901473999,POSITIVE,0.559161901473999
165,Łukasz 🇵🇱 🎥 📷 #Nawrocki2025,"Na tę chwilę jest tak

- Karol Nawrocki 30,91%
- Rafał Trzaskowski 29,57%
- Sławomir Mentzen 15,39%
- Grzegorz Braun 6,71%
- Adrian Zandberg 4,84%
- Szymon Hołownia 4,74%
- Magdalena Biejat 04,09%
20,49% obwodów",Sun May 18 23:44:45 +0000 2025,0,0,42.0,obietnica,2025-05-18 23:44:45+00:00,0.5704941749572754,NEGATIVE,-0.5704941749572754
35,AI jest kobietą 🇺🇸,"Panie premierze @donaldtusk  
Panie prezesie @RBrzoska 
Panie prezydencie @trzaskowski_ 
Istnieje gotowy projekt pierwszego polskiego pojazdu elektrycznego.
Już czas aby Polska stała się krajem, w którym nie tylko montuje się samochody ale też produkuje.
https://t.co/nimkzbiYSh",Sun May 18 23:44:50 +0000 2025,1,0,164.0,obietnica,2025-05-18 23:44:50+00:00,0.5574852824211121,POSITIVE,0.5574852824211121
251,DominikPanek,"Late poll: @trzaskowski_ - 31,1%, @NawrockiKn - 29,1%, @GrzegorzBraun_ - 6,3%, @ZandbergRAZEM - 5,2%, @szymon_holownia - 4,9% i @MagdaBiejat - 4,1%. Specjalne wydanie podcastu #StrefaWpływów 
@Renata_Grochal @rochkowalski @JacekCzarnecki1 https://t.co/d7HSGicdcJ #Wybory2025",Sun May 18 23:45:00 +0000 2025,0,3,3312.0,obietnica,2025-05-18 23:45:00+00:00,0.5880849361419678,POSITIVE,0.5880849361419678
208,Jack Strong 🇵🇱,"@MrJohnBingham @BartoszLewand20 @SlawomirNitras @OficjalneZero @trzaskowski_ @OpusDeiPL Jego podobno pozbyli się z Opus Dei PL i teraz zapisał się we Włoszech, gdzie go jeszcze nie znają. Jak poznają, też się pozbędą.",Sun May 18 23:45:01 +0000 2025,0,9,209.0,obietnica,2025-05-18 23:45:01+00:00,0.5257096886634827,POSITIVE,0.5257096886634827
227,°ᡣ𐭩⊹yukki⊹ᡣ𐭩°SAW GHOST,@szambowyjebalo No trzaskowski nie jest wymarzona opcja ale w porownaniu do nawrockiego to nie mam watpliwosci na kogo bede glosowac xd,Sun May 18 23:45:13 +0000 2025,4,21,2059.0,obietnica,2025-05-18 23:45:13+00:00,0.5255424976348877,POSITIVE,0.5255424976348877
